root_id,region,flow,super_class,cell_class,cell_type,side
803346,T2,intrinsic,interneuron,II|premotor_candidate,IN17A048,R
803366,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A060,L
803370,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B080,L
803375,T2,intrinsic,interneuron,II|premotor_candidate,IN17A035,R
803378,T1,efferent,motor,nm,MNnm11,R
803381,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A013,L
803382,T2,intrinsic,interneuron,BR|premotor_candidate,IN19B067,L
803384,T1,intrinsic,interneuron,premotor_candidate,IN17A052,R
803391,T1,intrinsic,interneuron,BI|premotor_candidate,IN03A018,L
803412,T1,efferent,motor,fl,Tr extensor MN,L
803427,T2,intrinsic,interneuron,BR|premotor_candidate,IN01A025,L
803428,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B044,L
803433,,efferent,descending,xn,DNp57,R
803438,T1,intrinsic,interneuron,BI|premotor_candidate,TN1a_h,R
803439,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B014,L
803441,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A048,R
803442,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B009,L
803454,T2,intrinsic,interneuron,premotor_candidate,IN08B078,L
803456,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B035,L
803458,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A026_d,R
803478,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A053_c,L
803480,T2,efferent,motor,ml,MNml82,L
803483,T2,intrinsic,interneuron,II|premotor_candidate,IN04B058,L
803485,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B038,L
803499,T2,efferent,motor,ml,Pleural remotor/abductor MN,R
803501,T3,intrinsic,interneuron,II|premotor_candidate,IN19A014,L
803514,T2,intrinsic,interneuron,II|premotor_candidate,IN19A032,L
803518,T1,intrinsic,interneuron,BR|premotor_candidate,IN16B034,R
803521,T1,intrinsic,interneuron,IR|premotor_candidate,IN02A007,L
803523,T2,efferent,motor,ml,ltm1-tibia MN,R
803527,T2,intrinsic,interneuron,II|premotor_candidate,IN17A048,R
803533,T3,intrinsic,interneuron,IR|premotor_candidate,IN03B042,R
803540,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A024,L
803549,T2,intrinsic,interneuron,premotor_candidate,"IN17A059,IN17A063",L
803554,T2,intrinsic,interneuron,IR|premotor_candidate,IN17A044,L
803558,T1,efferent,motor,nm,MNnm10,R
803567,T2,intrinsic,interneuron,BI|premotor_candidate,INXXX173,R
803574,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B037,R
803582,T1,efferent,motor,nm,MNnm10,L
803587,T1,intrinsic,interneuron,CR|premotor_candidate,IN01A015,L
803588,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B038,L
803589,T2,efferent,motor,wm,ps2 MN,L
803591,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B068,L
803598,T2,intrinsic,interneuron,II|premotor_candidate,IN03A045,L
803599,T2,efferent,motor,wm,"DVMn 2a, b",R
803600,T3,intrinsic,interneuron,premotor_candidate,IN03A055,L
803601,T2,intrinsic,interneuron,BI|premotor_candidate,GFC2,R
803609,T2,intrinsic,interneuron,BI|premotor_candidate,IN18B039,L
803611,T1,intrinsic,interneuron,BR|premotor_candidate,IN16B034,L
803623,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A009,R
803632,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A021,R
803642,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A018,L
803653,T3,intrinsic,interneuron,BI|premotor_candidate,IN04A002,L
803658,T2,intrinsic,interneuron,II|premotor_candidate,IN17A039,L
803659,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B041,R
803661,T1,intrinsic,interneuron,premotor_candidate,IN03A069,L
803670,T2,intrinsic,interneuron,premotor_candidate,IN11B014,L
803681,T3,intrinsic,interneuron,BI|premotor_candidate,IN17A074,L
803683,T2,intrinsic,interneuron,BR|premotor_candidate,IN06A003,L
803685,T1,intrinsic,interneuron,IR|premotor_candidate,IN17A041,L
803698,T1,efferent,motor,fl,Sternotrochanter MN,R
803703,T3,intrinsic,interneuron,BI|premotor_candidate,IN17A060,R
803704,T2,efferent,motor,ml,Sternal posterior rotator MN,L
803719,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B014,R
803721,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B041,L
803724,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A004,L
803729,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A034,L
803731,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A036,R
803744,T2,intrinsic,interneuron,premotor_candidate,"IN17A071, IN17A081",R
803746,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A012,L
803749,T1,intrinsic,interneuron,BI|premotor_candidate,vPR6,L
803750,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A010,L
803754,T2,intrinsic,interneuron,premotor_candidate,IN07B073_a,R
803760,T3,intrinsic,interneuron,II|premotor_candidate,IN03A011,R
803764,T1,intrinsic,interneuron,BI|premotor_candidate,IN07B031,R
803765,T1,efferent,motor,nm,MNnm09,R
803766,T1,intrinsic,interneuron,BI|premotor_candidate,TN1a_i,R
803779,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A040,R
803791,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A030,L
803795,T2,intrinsic,interneuron,BI|premotor_candidate,GFC3,R
803799,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A017,R
803802,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A026_a,R
803803,T1,efferent,motor,fl,Pleural remotor/abductor MN,L
803805,T3,intrinsic,interneuron,CI|premotor_candidate,IN06B047,L
803806,T2,intrinsic,interneuron,II|premotor_candidate,IN04B055,L
803807,T1,intrinsic,interneuron,BI|premotor_candidate,IN13A011,R
803815,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B009,L
803817,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A010,R
803826,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A018,R
803828,T3,intrinsic,interneuron,IR|premotor_candidate,IN19A016,R
803829,T2,efferent,motor,ml,Tr flexor MN,L
803830,T1,efferent,motor,fl,Fe reductor MN,R
803841,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B038,R
803842,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A002,L
803852,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A026_a,L
803859,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A042,R
803860,T3,intrinsic,interneuron,BI|premotor_candidate,IN06B042,L
803863,T2,intrinsic,interneuron,IR|premotor_candidate,IN17A061,R
803868,T2,intrinsic,interneuron,premotor_candidate,IN08A026,L
803884,T3,intrinsic,interneuron,BI|premotor_candidate,IN05B037,R
803890,T2,intrinsic,interneuron,II|premotor_candidate,IN17A039,R
803891,T2,efferent,motor,wm,hg2 MN,R
803899,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A057,R
803901,T1,intrinsic,interneuron,IR|premotor_candidate,IN21A022,L
803911,T1,intrinsic,interneuron,premotor_candidate,IN12A036,R
803919,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A006,L
803920,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B034,R
803933,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A045,L
803947,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A036,L
803950,T1,intrinsic,interneuron,II|premotor_candidate,IN12A018,R
803955,T1,intrinsic,interneuron,II|premotor_candidate,IN12A018,L
803959,T3,intrinsic,interneuron,premotor_candidate,IN17A052,R
803963,T2,intrinsic,interneuron,II|premotor_candidate,IN03A045,L
803967,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B051_a,R
803971,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B038,L
803982,T2,efferent,motor,wm,"DVMn 2a, b",L
803984,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A053_a,R
803991,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A037,R
804009,T1,intrinsic,interneuron,BI|premotor_candidate,TN1a_d,R
804015,T1,intrinsic,interneuron,II|premotor_candidate,IN02A019,L
804017,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A020,L
804025,T2,efferent,motor,ml,Fe reductor MN,L
804026,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A031,L
804036,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B044,R
804047,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B058,L
804053,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A009,L
804054,T2,intrinsic,interneuron,II|premotor_candidate,IN17A057,L
804063,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A010,R
804067,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A036,R
804070,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A018,L
804077,T3,intrinsic,interneuron,premotor_candidate,IN04B043_b,R
804078,T3,efferent,motor,hl,MNhl29,L
804089,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A024,L
804090,T1,intrinsic,interneuron,BI|premotor_candidate,TN1a_i,L
804098,T1,intrinsic,interneuron,IR|premotor_candidate,IN03B042,L
804106,T1,intrinsic,interneuron,BI|premotor_candidate,IN01A022,L
804107,T2,efferent,motor,wm,iii3 MN,L
804109,T1,intrinsic,interneuron,premotor_candidate,IN12A036,R
804110,T3,intrinsic,interneuron,CR|premotor_candidate,IN13B017,R
804115,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B051_b,L
804131,T2,efferent,motor,wm,hg2 MN,L
804132,T2,intrinsic,interneuron,BR|premotor_candidate,IN06A003,R
804133,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B027,L
804136,T2,intrinsic,interneuron,IR|premotor_candidate,IN17A061,R
804146,T2,intrinsic,interneuron,premotor_candidate,IN03A032,L
804148,T2,intrinsic,interneuron,BI|premotor_candidate,IN03B036,L
804158,T2,intrinsic,interneuron,BR|premotor_candidate,IN12B024_a,R
804163,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A071,R
804165,T1,intrinsic,interneuron,II|premotor_candidate,IN11B018,R
804167,T3,intrinsic,interneuron,premotor_candidate,IN13A028,R
804181,T1,intrinsic,interneuron,premotor_candidate,IN12A036,L
804188,T1,intrinsic,interneuron,premotor_candidate,IN12A036,R
804189,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A053_c,R
804200,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B075,R
804205,T1,intrinsic,interneuron,BI|premotor_candidate,IN19A142,R
804232,T2,intrinsic,interneuron,II|premotor_candidate,IN03A045,R
804236,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A039,R
804245,T1,efferent,motor,nm,FNM2,R
804251,T1,intrinsic,interneuron,premotor_candidate,IN12A036,L
804253,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B038,L
804257,T1,efferent,motor,fl,Ti extensor MN,R
804266,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A006,R
804269,T2,intrinsic,interneuron,premotor_candidate,IN04B012,L
804301,T2,efferent,motor,wm,b1 MN,R
804307,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A020,L
804311,T1,intrinsic,interneuron,BI|premotor_candidate,IN02A015,R
804323,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B051_b,R
804325,T3,intrinsic,interneuron,premotor_candidate,IN06B047,R
804338,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A039,L
804343,T1,efferent,motor,nm,ADNM2 MN,L
804348,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B068,R
804350,T1,intrinsic,interneuron,BI|premotor_candidate,TN1a_g,L
804374,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A020,R
804376,T2,intrinsic,interneuron,BI|premotor_candidate,IN07B031,L
804394,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A006,L
804402,T3,intrinsic,interneuron,BI|premotor_candidate,IN11A046,L
804405,T2,efferent,motor,ml,Ti flexor MN,R
804406,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A075,R
804410,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B039,R
804422,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A039,L
804433,T3,intrinsic,interneuron,IR|premotor_candidate,IN17A041,L
804435,T2,intrinsic,interneuron,BR|premotor_candidate,IN12B024_b,R
804449,T2,intrinsic,interneuron,BI|premotor_candidate,IN07B038,L
804455,T3,intrinsic,interneuron,premotor_candidate,IN08A037,L
804465,T1,efferent,motor,fl,Tergotr. MN,L
804467,T3,intrinsic,interneuron,BR|premotor_candidate,IN07B067,R
804468,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A017,R
804472,T3,intrinsic,interneuron,CR|premotor_candidate,IN14A008,L
804474,T1,intrinsic,interneuron,CI|premotor_candidate,IN01A024,L
804475,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A037,L
804480,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A036,L
804494,T1,intrinsic,interneuron,II|premotor_candidate,IN02A029,L
804495,T1,intrinsic,interneuron,II|premotor_candidate,IN02A033,R
804507,T2,intrinsic,interneuron,II|premotor_candidate,IN04B058,R
804511,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A044,L
804514,T3,efferent,motor,hl,Tergotr. MN,L
804519,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B029,L
804529,T2,intrinsic,interneuron,BR|premotor_candidate,IN01A038,R
804532,T3,intrinsic,interneuron,CI|premotor_candidate,IN06B047,R
804540,T2,intrinsic,interneuron,II|premotor_candidate,IN19A026,L
804541,T2,intrinsic,interneuron,BI|premotor_candidate,IN07B031,R
804545,T2,intrinsic,interneuron,BI|premotor_candidate,IN17A027,R
804550,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A024,L
804551,T1,intrinsic,interneuron,BI|premotor_candidate,IN01A025,R
804556,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B043,L
804557,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A042,L
804559,T2,intrinsic,interneuron,BI|premotor_candidate,dMS2,L
804581,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B039,R
804582,T2,intrinsic,interneuron,premotor_candidate,IN04B017,R
804584,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A077,L
804589,T3,intrinsic,interneuron,BI|premotor_candidate,IN11A047,L
804592,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A031,R
804610,T2,intrinsic,interneuron,premotor_candidate,"IN17A059,IN17A063",R
804613,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A004,R
804617,T2,intrinsic,interneuron,BI|premotor_candidate,IN21A028,L
804628,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B038,R
804632,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B040,R
804639,T1,intrinsic,interneuron,BI|premotor_candidate,TN1a_g,R
804640,T2,intrinsic,interneuron,premotor_candidate,IN03A033,L
804642,T2,efferent,motor,wm,TTMn,L
804647,T1,intrinsic,interneuron,premotor_candidate,IN17A052,L
804653,T3,intrinsic,interneuron,BI|premotor_candidate,IN06B047,R
804655,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B068,L
804657,T1,intrinsic,interneuron,BR|premotor_candidate,IN12B023,R
804663,T2,intrinsic,interneuron,BR|premotor_candidate,IN12B024_a,L
804665,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A033,L
804673,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B039,L
804678,T1,intrinsic,interneuron,BR|premotor_candidate,IN04B047,R
804681,T1,intrinsic,interneuron,BR|premotor_candidate,IN16B070,L
804687,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B045,R
804697,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A028,R
804698,T2,intrinsic,interneuron,IR|premotor_candidate,IN17A041,R
804706,T1,intrinsic,interneuron,premotor_candidate,IN12A036,L
804708,T1,intrinsic,interneuron,IR|premotor_candidate,IN08A010,R
804711,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A004,L
804723,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A052_a,R
804724,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A036,L
804725,T2,intrinsic,interneuron,premotor_candidate,IN03A033,R
804727,T3,intrinsic,interneuron,premotor_candidate,IN03A048,L
804729,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A038,R
804732,T2,intrinsic,interneuron,premotor_candidate,IN11B013,L
804735,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A038,L
804741,T3,efferent,motor,hl,ltm1-tibia MN,R
804743,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B034,L
804749,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A051,R
804751,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A010,L
804759,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B032,R
804760,T1,intrinsic,interneuron,premotor_candidate,IN17A052,R
804764,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A038,L
804784,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B022,R
804790,T2,intrinsic,interneuron,BR|premotor_candidate,IN02A015,R
804794,T2,intrinsic,interneuron,BR|premotor_candidate,IN04B036,L
804803,T1,intrinsic,interneuron,CR|premotor_candidate,IN01A034,R
804808,T2,intrinsic,interneuron,premotor_candidate,IN03A033,L
804824,T3,intrinsic,interneuron,premotor_candidate,"IN17A082, IN17A086",L
804830,T2,intrinsic,interneuron,IR|premotor_candidate,IN17A041,R
804842,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B035,L
804845,T2,intrinsic,interneuron,BR|premotor_candidate,IN01A038,L
804847,T3,efferent,motor,hl,MNhl88,L
804850,T2,intrinsic,interneuron,BI|premotor_candidate,vMS12_c,R
804851,T1,efferent,motor,fl,Sternal posterior rotator MN,L
804854,T3,intrinsic,interneuron,premotor_candidate,IN04B074,L
804856,T2,intrinsic,interneuron,BI|premotor_candidate,IN18B034,R
804859,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A036,R
804860,T3,efferent,motor,ad,MNad26,L
804866,T1,efferent,motor,fl,Tergotr. MN,R
804872,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A038,L
804873,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A009,L
804875,T2,intrinsic,interneuron,CR|premotor_candidate,IN01A030,L
804876,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A031,L
804880,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B074,L
804891,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A015,R
804895,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B077,L
804897,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B080,R
804914,T2,intrinsic,interneuron,II|premotor_candidate,IN19A012,R
804919,T3,efferent,motor,hl,Ti flexor MN,L
804920,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B049_a,L
804922,T2,intrinsic,interneuron,BR|premotor_candidate,IN04B012,R
804933,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A044,R
804935,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A009,L
804936,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B033,L
804941,T1,efferent,motor,fl,Fe reductor MN,L
804943,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A038,R
804949,T1,intrinsic,interneuron,premotor_candidate,TN1a_g,R
804953,T2,intrinsic,interneuron,premotor_candidate,IN08B087,R
804960,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B046,L
804968,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A049,R
804972,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B038,L
804995,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B077,R
804996,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B077,R
804997,T3,intrinsic,interneuron,BI|premotor_candidate,IN06A043,R
805010,T2,efferent,motor,ml,Ti flexor MN,R
805013,T2,intrinsic,interneuron,premotor_candidate,"IN17A059,IN17A063",R
805014,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A060,L
805015,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A003,R
805016,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A010,R
805018,T1,intrinsic,interneuron,premotor_candidate,IN04B013,L
805021,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A018,L
805034,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B015,R
805041,T3,intrinsic,interneuron,BR|premotor_candidate,IN02A015,R
805047,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A027,L
805049,T1,intrinsic,interneuron,IR|premotor_candidate,IN17A061,L
805051,T1,intrinsic,interneuron,II|premotor_candidate,IN02A029,R
805054,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A024,R
805061,T2,intrinsic,interneuron,CR|premotor_candidate,IN01A030,R
805066,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A009,L
805069,T2,intrinsic,interneuron,premotor_candidate,IN19B056,R
805074,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B054_c,R
805075,T2,intrinsic,interneuron,BI|premotor_candidate,IN08A011,R
805087,T1,intrinsic,interneuron,premotor_candidate,IN12A027,L
805092,T2,intrinsic,interneuron,premotor_candidate,IN03B046,L
805096,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A020,L
805123,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B073,R
805124,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B009,L
805128,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B068,R
805129,T2,intrinsic,interneuron,II|premotor_candidate,IN17A049,L
805137,T3,efferent,motor,hm,hi1 MN,R
805143,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B074,R
805148,T2,intrinsic,interneuron,BI|premotor_candidate,dMS2,R
805154,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A026,R
805157,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B068,R
805159,T3,intrinsic,interneuron,premotor_candidate,IN08B065,R
805165,T1,efferent,motor,wm,"DVMn 3a, b",L
805169,T3,intrinsic,interneuron,II|premotor_candidate,IN02A003,R
805188,T2,intrinsic,interneuron,premotor_candidate,IN06B066,L
805190,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A035,L
805191,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B004,L
805193,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B022,L
805201,T3,intrinsic,interneuron,BI|premotor_candidate,IN11A047,R
805212,T3,intrinsic,interneuron,premotor_candidate,IN04B074,L
805218,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B054_c,L
805226,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A026_b,R
805233,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B074,R
805239,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B035,R
805251,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A006,R
805264,T2,intrinsic,interneuron,II|premotor_candidate,IN17A034,R
805265,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A075,L
805270,T2,intrinsic,interneuron,BR|premotor_candidate,IN04B036,L
805272,T1,intrinsic,interneuron,BI|premotor_candidate,IN03A028,L
805286,T2,intrinsic,interneuron,BR|premotor_candidate,IN12B024_c,L
805293,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A053_c,L
805300,T2,intrinsic,interneuron,premotor_candidate,IN03A032,L
805309,T1,efferent,motor,fl,ltm2-femur MN,L
805313,T1,efferent,motor,fl,Pleural remotor/abductor MN,R
805316,T3,intrinsic,interneuron,CI|premotor_candidate,IN06B047,L
805332,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A023,L
805335,T2,intrinsic,interneuron,BI|premotor_candidate,vMS12_c,R
805341,T3,intrinsic,interneuron,premotor_candidate,IN03A064,L
805349,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B077,L
805351,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B034,L
805352,T1,intrinsic,interneuron,BR|premotor_candidate,IN01A038,R
805356,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B080,R
805359,T2,intrinsic,interneuron,premotor_candidate,IN08B078,L
805360,T1,intrinsic,interneuron,BR|premotor_candidate,IN04B085,L
805361,T2,intrinsic,interneuron,premotor_candidate,IN11B013,L
805363,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B041,L
805372,T2,intrinsic,interneuron,IR|premotor_candidate,dMS2,L
805373,T2,intrinsic,interneuron,premotor_candidate,IN04B046,L
805386,T2,intrinsic,interneuron,BR|premotor_candidate,IN04B035,L
805388,T2,intrinsic,interneuron,premotor_candidate,IN08B078,R
805410,T1,efferent,motor,fl,Sternal posterior rotator MN,R
805412,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B025,R
805416,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A016,R
805423,T2,intrinsic,interneuron,BI|premotor_candidate,IN03B053,L
805424,T2,intrinsic,interneuron,BI|premotor_candidate,IN08A011,R
805425,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A026,L
805431,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B032,L
805433,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B032,L
805439,T2,intrinsic,interneuron,II|premotor_candidate,IN19A010,R
805453,T1,intrinsic,interneuron,BI|premotor_candidate,IN02A029,R
805459,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A049,L
805467,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B077,L
805474,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A060,L
805477,T2,efferent,motor,ml,Tr extensor MN,L
805482,T2,intrinsic,interneuron,II|premotor_candidate,IN03B049,L
805488,T1,intrinsic,interneuron,BI|premotor_candidate,dMS10,L
805490,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A023,L
805501,T1,intrinsic,interneuron,BR|premotor_candidate,IN03A045,R
805502,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B081,R
805506,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B032,L
805512,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A020,R
805524,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A024,L
805525,T2,intrinsic,interneuron,BI|premotor_candidate,IN18B034,L
805527,T2,intrinsic,interneuron,premotor_candidate,IN19B090,L
805528,T2,intrinsic,interneuron,BR|premotor_candidate,IN12B024_b,L
805535,T2,intrinsic,interneuron,premotor_candidate,vMS11,R
805543,T1,intrinsic,interneuron,BR|premotor_candidate,IN01A038,R
805547,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A021,R
805548,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A016,L
805550,T1,intrinsic,interneuron,CR|premotor_candidate,IN13B017,R
805551,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A033,R
805558,T2,intrinsic,interneuron,BI|premotor_candidate,vMS11,L
805566,T2,intrinsic,interneuron,BI|premotor_candidate,vMS11,L
805568,T2,efferent,motor,ml,Acc. ti flexor MN,R
805572,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A063_e,R
805575,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B100,R
805585,T3,intrinsic,interneuron,IR|premotor_candidate,IN03B079,L
805596,T3,intrinsic,interneuron,premotor_candidate,IN04B107,R
805598,T1,efferent,motor,fl,Fe reductor MN,L
805605,T3,intrinsic,interneuron,BR|premotor_candidate,IN04B022,L
805614,T2,intrinsic,interneuron,BI|premotor_candidate,IN08A011,L
805615,T3,intrinsic,interneuron,BR|premotor_candidate,IN07B030,R
